제목,말머리,내용,글쓴이,추천수,조회수,날짜,링크,내용_score_여성/가족,내용_score_남성,내용_score_성소수자,내용_score_인종/국적,내용_score_연령,내용_score_지역,내용_score_종교,내용_score_기타 혐오,내용_score_악플/욕설,내용_score_clean,내용_score_장애
ㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷ,,ㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷ,"ㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷ(211.114) 2023.10.23 12:23:32
조회 151 추천 0 댓글 0",추천 0,조회 151,2023.10.23 12:23:32,https://gall.dcinside.com/mgallery/board/view/?id=samilth&no=379&page=2,0.013799900189042091,0.007598220836371183,0.009628263302147388,0.010993804782629013,0.010585370473563671,0.006519246380776167,0.01077959407120943,0.008352088741958141,0.07447490096092224,0.8943235278129578,0.00675969710573554
긴급속보,,실시간 똥수형 지지율5500000000000%  상승,"동갓수신(218.155) 2023.10.21 21:38:26
조회 327 추천 3 댓글 1",추천 3,조회 327,2023.10.21 21:38:26,https://gall.dcinside.com/mgallery/board/view/?id=samilth&no=378&page=2,0.00990170519798994,0.00501841539517045,0.09383931756019592,0.014132143929600716,0.011612155474722385,0.01174804288893938,0.014890379272401333,0.021824948489665985,0.13185438513755798,0.5645323991775513,0.008197612129151821
쓰레기통,,"버즈 잃어버린 게이


H동 와서 동수형~ 외치면 돌려줌","뻣쯔(118.235) 2023.10.21 21:36:51
조회 177 추천 2 댓글 0",추천 2,조회 177,2023.10.21 21:36:51,https://gall.dcinside.com/mgallery/board/view/?id=samilth&no=377&page=2,0.026746980845928192,0.017732372507452965,0.7709988951683044,0.023424191400408745,0.013218174688518047,0.010016999207437038,0.012232530862092972,0.016683945432305336,0.06423047184944153,0.25938189029693604,0.013399130664765835
동수형..,,동수오빠랑 사귀고싶다,"김태원.(211.114) 2023.10.21 12:29:24
조회 274 추천 2 댓글 1",추천 2,조회 274,2023.10.21 12:29:24,https://gall.dcinside.com/mgallery/board/view/?id=samilth&no=376&page=2,0.0335191935300827,0.008396846242249012,0.039215631783008575,0.014584729447960854,0.007792125456035137,0.005449122283607721,0.009590093977749348,0.0072553278878331184,0.05239957571029663,0.8548012375831604,0.006411292590200901
진짜 4시간을 떠드네..,,저것도 능력이다,"삼갤러(211.114) 2023.10.18 19:22:45
조회 284 추천 3 댓글 0",추천 3,조회 284,2023.10.18 19:22:45,https://gall.dcinside.com/mgallery/board/view/?id=samilth&no=374&page=2,0.014908946119248867,0.009443218819797039,0.009163408540189266,0.014672297053039074,0.011627167463302612,0.008399480022490025,0.014850283041596413,0.008836556226015091,0.04822329059243202,0.9267433881759644,0.008027671836316586
교장선생님 말씀중,,"북한과 전쟁한다면 100전 100패... 라고 말씀하신 것을 듣고 우리나라의 국력이 약하다는 것을 느낍니다.
북한은 정말 전쟁머신이 아닐까요?
다른 나랍보다 짧은 우리나라 군복무 기간을 5년으로 늘려야 됩니다!!
교장 선생님 화이팅 입니다!","삼갤러(211.114) 2023.10.18 17:04:33
조회 507 추천 8 댓글 1",추천 8,조회 507,2023.10.18 17:04:33,https://gall.dcinside.com/mgallery/board/view/?id=samilth&no=373&page=2,0.014136514626443386,0.008283359929919243,0.012727445922791958,0.028706751763820648,0.010696684941649437,0.007454007398337126,0.019548526033759117,0.008692762814462185,0.03221173584461212,0.9150502681732178,0.008169343695044518
그동안 감사했습니다,,김동수 교장선생님 얼마 안남은 임기 그동안 감사했습니다.,"삼갤러(211.114) 2023.10.18 16:40:19
조회 280 추천 4 댓글 2",추천 4,조회 280,2023.10.18 16:40:19,https://gall.dcinside.com/mgallery/board/view/?id=samilth&no=372&page=2,0.016019335016608238,0.010370784439146519,0.013357089832425117,0.01689053140580654,0.014439217746257782,0.012063954025506973,0.01985866390168667,0.009241596795618534,0.03051808848977089,0.9391871094703674,0.0094832181930542
4시간 듣는거 ㄹㅇ 개빡세네,,동수 진짜,"삼갤러(211.114) 2023.10.18 14:06:57
조회 221 추천 3 댓글 0",추천 3,조회 221,2023.10.18 14:06:57,https://gall.dcinside.com/mgallery/board/view/?id=samilth&no=371&page=2,0.018121708184480667,0.010817408561706543,0.014255435205996037,0.017020918428897858,0.013164786621928215,0.011360022239387035,0.015148380771279335,0.008676256984472275,0.03296852111816406,0.937190055847168,0.00930127315223217
화공과,,화공과 지하실.. 동수 잠들다..,"OO(211.114) 2023.10.12 15:50:15
조회 230 추천 0 댓글 0",추천 0,조회 230,2023.10.12 15:50:15,https://gall.dcinside.com/mgallery/board/view/?id=samilth&no=370&page=2,0.01209555845707655,0.006999568548053503,0.011942735873162746,0.011389111168682575,0.010401696898043156,0.009997214190661907,0.01203417219221592,0.008148143999278545,0.07289953529834747,0.9006752371788025,0.0068388148210942745
삼공 올 게이들 사물과 와라,,"이번에 왔는데 실습실 ㅈ된다 ㄹㅇ
- dc official App","삼갤러(118.235) 2023.10.11 19:24:27
조회 573 추천 9 댓글 3",추천 9,조회 573,2023.10.11 19:24:27,https://gall.dcinside.com/mgallery/board/view/?id=samilth&no=369&page=2,0.01367467176169157,0.009333761408925056,0.01080409437417984,0.010041490197181702,0.006941865663975477,0.006872549653053284,0.007422837428748608,0.0217594001442194,0.7636684775352478,0.2607661783695221,0.005981384310871363
TLQKF,,구도윤ㅅ발,"OO(211.114) 2023.10.11 14:32:48
조회 191 추천 1 댓글 0",추천 1,조회 191,2023.10.11 14:32:48,https://gall.dcinside.com/mgallery/board/view/?id=samilth&no=368&page=2,0.016300559043884277,0.007170941215008497,0.010006138123571873,0.00817596074193716,0.0052560362964868546,0.025819195434451103,0.006486551836133003,0.009640620090067387,0.34674328565597534,0.359453946352005,0.004477716516703367
아니 10월 21일에 학교축제 가는거 어케 생각함???,,솔직히 난 개 ㅈ같거든? 너희들의 생각도 적어줘~~ 난 정말 궁금해서 물어보는거임 ㅋㅋ,"삼붕이(121.136) 2023.10.09 23:40:42
조회 438 추천 19 댓글 4",추천 19,조회 438,2023.10.09 23:40:42,https://gall.dcinside.com/mgallery/board/view/?id=samilth&no=367&page=2,0.015000465326011181,0.011903327889740467,0.010378236882388592,0.009951643645763397,0.007752176374197006,0.007182636763900518,0.008627265691757202,0.01739628240466118,0.8396527767181396,0.2278478592634201,0.006677788216620684
일단 감자 자체는 굉장히 맛있습닏ㄷ 응! 아있!,,"https://www.youtube.com/watch?v=-gEZsVbp
  - YouTube
- YouTube
www.youtube.com","삼갤러(211.114) 2023.09.07 19:40:06
조회 193 추천 0 댓글 1",추천 0,조회 193,2023.09.07 19:40:06,https://gall.dcinside.com/mgallery/board/view/?id=samilth&no=363&page=2,0.01412538904696703,0.007177404593676329,0.013051747344434261,0.016171911731362343,0.009188860654830933,0.006188035476952791,0.010744825005531311,0.008057619445025921,0.06413234770298004,0.8957967162132263,0.006996115669608116
뭐야 기계과 없어짐?,,왜 내년부터 로봇설계과됨?,"삼갤러(221.147) 2023.08.21 17:15:31
조회 223 추천 0 댓글 0",추천 0,조회 223,2023.08.21 17:15:31,https://gall.dcinside.com/mgallery/board/view/?id=samilth&no=362&page=2,0.01735435426235199,0.009146694093942642,0.010514441877603531,0.01572601869702339,0.01110147312283516,0.007699099835008383,0.013449743390083313,0.009050041437149048,0.041406139731407166,0.9218752980232239,0.007782267406582832
화공과 교과서 뭐임?,,전학 하려하는데 교과서 뭔지 알려줄수 있음?,"ㅇㅇ(119.70) 2023.08.20 00:11:35
조회 319 추천 1 댓글 3",추천 1,조회 319,2023.08.20 00:11:35,https://gall.dcinside.com/mgallery/board/view/?id=samilth&no=361&page=2,0.016333699226379395,0.010778144933283329,0.0128121767193079,0.01731039211153984,0.013130202889442444,0.009812170639634132,0.01738773286342621,0.009076249785721302,0.03665940463542938,0.9419538974761963,0.009506698697805405
니네 공고 뭐하냐ㅋㅋㅋ,,"우린 예배하는데ㅋㅋㅋㅋ 예아~ 딱좋노~~
- dc official App","ㅇㅇ(211.36) 2023.06.21 14:27:36
조회 379 추천 0 댓글 1",추천 0,조회 379,2023.06.21 14:27:36,https://gall.dcinside.com/mgallery/board/view/?id=samilth&no=359&page=2,0.008644521236419678,0.0076367552392184734,0.010565618053078651,0.020366404205560684,0.01002699974924326,0.00865125097334385,0.11362812668085098,0.00832978542894125,0.04977429285645485,0.8550136089324951,0.007534744217991829
비오는데 화재대피 훈련을 하노,,"이게 맞냐 ㄹㅇ
- dc official App","ㅇㅇ(118.235) 2023.06.21 14:07:11
조회 284 추천 1 댓글 1",추천 1,조회 284,2023.06.21 14:07:11,https://gall.dcinside.com/mgallery/board/view/?id=samilth&no=358&page=2,0.012369702570140362,0.006414512638002634,0.008534125983715057,0.010703877545893192,0.006013680249452591,0.005270420573651791,0.007700290996581316,0.008941622450947762,0.2097926139831543,0.759043276309967,0.005148227792233229
동수 씨 발년,,"동수게이 씨발 전과목을 이동수업으로 바꿔버리노ㅋㅋ
이새끼 교장 언제내려오냐
- dc official App","ㅇㅇ 2023.04.13 11:03:52
조회 961 추천 15 댓글 5",추천 15,조회 961,2023.04.13 11:03:52,https://gall.dcinside.com/mgallery/board/view/?id=samilth&no=349&page=2,0.017049383372068405,0.02474275231361389,0.6243729591369629,0.008119188249111176,0.01759028434753418,0.01247560977935791,0.043243661522865295,0.09337271004915237,0.20623944699764252,0.0335787795484066,0.01099004689604044
질문 하나만 하자,,"05레저과 난교파티가 뭐노?
자세하게 말해줄 게이 있나","ㅇㅇ(61.254) 2023.04.08 12:40:34
조회 443 추천 5 댓글 0",추천 5,조회 443,2023.04.08 12:40:34,https://gall.dcinside.com/mgallery/board/view/?id=samilth&no=348&page=2,0.011651099659502506,0.00950526725500822,0.03442344069480896,0.008852609433233738,0.008859368041157722,0.006542326416820288,0.015319102443754673,0.008380409330129623,0.06713135540485382,0.8771452307701111,0.0069416845217347145
지금 다니는 삼공야붕게이 없노?,,"이번 신입게이들 싸가지 좆박았음 동수측근 게이들
- dc official App","현배 2023.03.21 21:48:17
조회 504 추천 1 댓글 2",추천 1,조회 504,2023.03.21 21:48:17,https://gall.dcinside.com/mgallery/board/view/?id=samilth&no=347&page=2,0.03437164053320885,0.019724350422620773,0.9361578226089478,0.037352677434682846,0.047268059104681015,0.028706248849630356,0.02278999052941799,0.08872000873088837,0.0461287721991539,0.0604708194732666,0.026176640763878822
삼일공고 경찰과 실체,,"옆에 경찰과 지나가는데 부엉이바위 언급하던데
경찰과도 게이였노 ㅋㅋ
- dc official App","현배 2023.03.20 21:38:19
조회 1027 추천 4 댓글 5",추천 4,조회 1027,2023.03.20 21:38:19,https://gall.dcinside.com/mgallery/board/view/?id=samilth&no=346&page=2,0.010750695131719112,0.005949619226157665,0.010475811548531055,0.008515436202287674,0.007418451365083456,0.007668580859899521,0.007477356120944023,0.00912475399672985,0.19640374183654785,0.7861964702606201,0.005425448529422283
ㅇㅇ,,ㅇㅇ,"ㅇㅇ(62.133) 2023.02.21 00:31:14
조회 180 추천 0 댓글 0",추천 0,조회 180,2023.02.21 00:31:14,https://gall.dcinside.com/mgallery/board/view/?id=samilth&no=342&page=2,0.018820608034729958,0.010875094681978226,0.012896954081952572,0.0193681251257658,0.013796991668641567,0.009628367610275745,0.017667455598711967,0.009166287258267403,0.033118028193712234,0.9421525597572327,0.009942768141627312
와 20살 초봉 5천이 가능하구나,,피아이이,"ㅇㅇ(223.62) 2023.02.10 11:25:10
조회 593 추천 0 댓글 0",추천 0,조회 593,2023.02.10 11:25:10,https://gall.dcinside.com/mgallery/board/view/?id=samilth&no=340&page=2,0.01938840001821518,0.012577354907989502,0.011785643175244331,0.021607665345072746,0.014155427925288677,0.010435796342790127,0.018797552213072777,0.009277939796447754,0.027539579197764397,0.9439319372177124,0.009926268830895424
사물과 기다려라,,내가 간다,"ㅇㅇ(175.195) 2023.01.05 14:54:18
조회 425 추천 0 댓글 1",추천 0,조회 425,2023.01.05 14:54:18,https://gall.dcinside.com/mgallery/board/view/?id=samilth&no=339&page=2,0.016743745654821396,0.011298269964754581,0.011681526899337769,0.019696997478604317,0.01405162550508976,0.010413747280836105,0.018608571961522102,0.008959640748798847,0.03318856656551361,0.9432166814804077,0.009772734716534615
기계과 1학년중에 최종원 아시는분?,,학교에서 어떰,"맨유 2022.12.12 02:37:04
조회 493 추천 2 댓글 3",추천 2,조회 493,2022.12.12 02:37:04,https://gall.dcinside.com/mgallery/board/view/?id=samilth&no=338&page=2,0.01741752028465271,0.011191509664058685,0.012641477398574352,0.0189472958445549,0.01347014494240284,0.009744387120008469,0.018897952511906624,0.009021179750561714,0.032669562846422195,0.9428768157958984,0.009592416696250439
레저과 특,,"가오만 존나잡음
실속 없음
반박시 저능
- dc official App","ㅇㅇ(223.38) 2022.11.30 20:50:10
조회 688 추천 4 댓글 3",추천 4,조회 688,2022.11.30 20:50:10,https://gall.dcinside.com/mgallery/board/view/?id=samilth&no=336&page=2,0.027212658897042274,0.02354705147445202,0.008821730501949787,0.011591880582273006,0.007395561784505844,0.006838040426373482,0.009757237508893013,0.0653906837105751,0.8105212450027466,0.048882514238357544,0.0063267601653933525
나였음 여기 안온다...,,"현직 고3이다 

삼일공고 다시 중3때로 돌아가면 그냥 얌전히 수원뻉뻉이로 수원인문계 갈거다

인문계가서 3~4등급 받는게 더 낫다

그만큼 더 노력은 해야되는하는데 이런 그지같은데 와서 놀고 먹고 자고 싸고 밖에 안할거면 그냥 인문계나 가라

뭐 씨발 지금 고3애들 졸업여행도 안보내줘~ 고2애들 내년 졸업여행 보내줄생각하고있어

04년들 방치시키기게임 진행중 

그리고 막 취업률 100% 이지랄하는데 병신같은 좆소가 대부분이고 좋은곳은 많아봐야 1~2개가 끝인거 같다

절대 도제는 하지마라 애들보면 학교오면 자고 평균내신 6~7이다

그래도 정작 올거면 들어오자마자 공무원 준비하던가 큰거 준비해라

그리고 선생들 겉모습만 좋음 ㅇㅇ 이번에 신입생 300명 정도던데 개불쌍하다

가끔 좋은 선생""님""들도 있고 병신같은 선생들도 있다 

그냥 오지마라 올거면 수공가라 애들아 삼상이나 삼공은 아니다","123(221.163) 2022.11.16 12:02:25
조회 716 추천 2 댓글 7",추천 2,조회 716,2022.11.16 12:02:25,https://gall.dcinside.com/mgallery/board/view/?id=samilth&no=334&page=2,0.059412259608507156,0.018480045720934868,0.018374858424067497,0.007863601669669151,0.024221152067184448,0.018969763070344925,0.007734670303761959,0.21212592720985413,0.6100615859031677,0.032424524426460266,0.009342420846223831
동수종신기원 1일차,,1,"씨발학교(14.51) 2022.11.16 11:57:03
조회 222 추천 0 댓글 0",추천 0,조회 222,2022.11.16 11:57:03,https://gall.dcinside.com/mgallery/board/view/?id=samilth&no=333&page=2,0.016104506328701973,0.010321492329239845,0.011595088057219982,0.01627785712480545,0.01241296622902155,0.008784252218902111,0.015529695898294449,0.00880900677293539,0.040397800505161285,0.9348907470703125,0.008879123255610466
여기 오면 인생망함?,,내신 150따리 중3인데 여기서 내신 1등급 맞고 공부 열심히 하면 좋은 대학교 갈 수 있다는데 ㄹㅇ임?,"ㅇㅇ(78.159) 2022.11.06 20:46:01
조회 481 추천 0 댓글 2",추천 0,조회 481,2022.11.06 20:46:01,https://gall.dcinside.com/mgallery/board/view/?id=samilth&no=332&page=2,0.018505631014704704,0.009483621455729008,0.011076494120061398,0.014495601877570152,0.01251271553337574,0.009216908365488052,0.01407991535961628,0.010015088133513927,0.038602933287620544,0.930070698261261,0.008149250410497189
이 학교 좋나요?,,"중3 내신 170정도 되는 학생인데요 학교 홍보 계속 오면서 여기 좋다고 열심히만 하면 대/공기업 갈 수 있다고 하는데
진짜인가요? 코딩 좋아해서 사물인터넷과 갈려고 하는데 사물인터넷과는 어떤가요?","ㅇㅇ(59.18) 2022.11.06 01:01:34
조회 425 추천 0 댓글 3",추천 0,조회 425,2022.11.06 01:01:34,https://gall.dcinside.com/mgallery/board/view/?id=samilth&no=331&page=2,0.01611142046749592,0.009943551383912563,0.0126337306573987,0.01654141955077648,0.012665151618421078,0.010051789693534374,0.016673652455210686,0.009207638911902905,0.037774547934532166,0.939490020275116,0.009030166082084179
이 학교 웃긴점 .fact,,동수는 남자인사 안받음 ㅋㅋ,"ㅇㅇ(211.114) 2022.08.29 13:08:37
조회 636 추천 3 댓글 2",추천 3,조회 636,2022.08.29 13:08:37,https://gall.dcinside.com/mgallery/board/view/?id=samilth&no=328&page=2,0.021439462900161743,0.010965759865939617,0.014899536967277527,0.01485832966864109,0.010609478689730167,0.00874368567019701,0.013202033005654812,0.008379550650715828,0.03434845432639122,0.9241021871566772,0.007774696219712496
경찰과 제일 ㅂㅅ같은점,,"방학 주말 다 포기하고 공부 존나하는데
년에 경찰합격 많아야 한두명ㅋㅋㅋㅋㅋㅋㅋ
나머지는 싹다 부사관ㅋㅋㅋㅋㅋㅋ
지들이 뭐라도 된것마냥 경찰 정복 따라한 교복 입고댕기는데
현실은 그냥 오또케 오또케 여경 양성소
제일 이해 안되는 ㅂㅅ과","ㅇㅇ(106.240) 2022.08.25 14:01:44
조회 1226 추천 41 댓글 5",추천 41,조회 1226,2022.08.25 14:01:44,https://gall.dcinside.com/mgallery/board/view/?id=samilth&no=326&page=2,0.9204815626144409,0.0727669969201088,0.02114170603454113,0.08923561125993729,0.026533223688602448,0.057696178555488586,0.02213907055556774,0.309986412525177,0.03509856015443802,0.04100661352276802,0.02046537958085537
동수씨 발련,,씨발련,"ㅗ(112.149) 2022.07.28 15:57:00
조회 622 추천 12 댓글 0",추천 12,조회 622,2022.07.28 15:57:00,https://gall.dcinside.com/mgallery/board/view/?id=samilth&no=309&page=2,0.03923032432794571,0.014250189065933228,0.016013316810131073,0.01469533983618021,0.009424222633242607,0.010315279476344585,0.014425905421376228,0.03137129172682762,0.9119685888290405,0.03182844817638397,0.007670087739825249
삼일공고 개좆밥들아ㅋㅋ,,"수원고로 와라 싸우게
- dc official App","ㅇㅇ(211.114) 2022.06.27 13:45:55
조회 641 추천 3 댓글 2",추천 3,조회 641,2022.06.27 13:45:55,https://gall.dcinside.com/mgallery/board/view/?id=samilth&no=278&page=2,0.010862929746508598,0.005385970696806908,0.008338546380400658,0.015627840533852577,0.00723860040307045,0.014530456624925137,0.009692056104540825,0.00941467471420765,0.08226902782917023,0.8309207558631897,0.005934461019933224
안녕 게이들아 3학년이다,,질문 싹다 받는다 궁금한거 있냐?,"여긴안된다...(121.137) 2022.06.19 00:28:00
조회 468 추천 0 댓글 2",추천 0,조회 468,2022.06.19 00:28:00,https://gall.dcinside.com/mgallery/board/view/?id=samilth&no=269&page=2,0.013826102018356323,0.008598556742072105,0.009866179898381233,0.013561014086008072,0.011540518142282963,0.008140640333294868,0.013071849942207336,0.008611317723989487,0.053292762488126755,0.9178008437156677,0.007618304342031479
게이들아...,,고민이다...요즘 육덕녀가 ㅈㄴ 꼴린다.길 가다가도 청바지 입은 육덕보면 스틱이 바로 슨다.이게 정상이냐?,"Se ex(175.195) 2022.06.16 02:15:52
조회 331 추천 0 댓글 2",추천 0,조회 331,2022.06.16 02:15:52,https://gall.dcinside.com/mgallery/board/view/?id=samilth&no=264&page=2,0.9203928112983704,0.0373348630964756,0.029722772538661957,0.026598582044243813,0.02111836150288582,0.016415400430560112,0.011934089474380016,0.04387791454792023,0.0518573634326458,0.03625524416565895,0.011540533974766731
여기 갤주는 누구냐,,김동수임?,"ㅇㅇ(211.114) 2022.06.13 15:05:37
조회 261 추천 1 댓글 0",추천 1,조회 261,2022.06.13 15:05:37,https://gall.dcinside.com/mgallery/board/view/?id=samilth&no=262&page=2,0.017543615773320198,0.011467380449175835,0.013718235306441784,0.020598620176315308,0.014811046421527863,0.012951353564858437,0.018626198172569275,0.009319860488176346,0.028338277712464333,0.9455780982971191,0.010444874875247478
니네가 아무리 뭐라고 그래도,,"선생이라는 칭호도 아까운 사물과 권ㅇㅎ가 개 병신 머저리새끼라는건 변함없다.

난 어쩌다 저런 새끼가 선생이 된 건지 당최 이해를 할 수가 없다.

개인적으로 김동수보다 싫음. 걘 최소한 나한테 직접적인 피해는 안 주거든.

아무튼 씨발년아 선생질 그따위로 할 거면 걍 접어라 ㅋ

ㄹㅇ 그냥 관련 전공 대학생이 와도 니보단 훨씬 잘 가르칠 듯?

- H동 쓰는 김XX가","ㅇㅇ(223.38) 2022.06.05 23:35:09
조회 284 추천 1 댓글 0",추천 1,조회 284,2022.06.05 23:35:09,https://gall.dcinside.com/mgallery/board/view/?id=samilth&no=253&page=2,0.09686216711997986,0.0191185362637043,0.10561002790927887,0.011690965853631496,0.043346308171749115,0.020696410909295082,0.0882299542427063,0.6173648834228516,0.3131825625896454,0.013164111413061619,0.018466399982571602
